id,popularity,runtime,vote_average,vote_count,,,,,
,64.181668,108,6.9,1603,,,,,
,9.03154,68,6.4,88,,,,,
,4.031585,103,6.3,39,,,,,
,13.658985,99,7.2,831,,,,,
,6.908351,88,4.3,20,,,,,
,10.446722,128,7.3,394,,,,,
,32.243357,124,7.2,918,,,,,
,9.149089,84,5.8,52,,,,,
,5.596835,101,5.3,83,,,,,
,5.214408,98,5,120,,,,,
,10.50098,120,7,167,,,,,
,3.011205,199,6.5,41,,,,,
,15.012237,111,6.2,336,,,,,
,16.238961,87,3,240,,,,,
,15.21229,88,5.5,208,,,,,
,6.397042,97,6.5,125,,,,,
,19.220789,106,6.2,671,,,,,
,35.232278,95,5.8,715,,,,,
,9.842771,99,4.8,139,,,,,
,35.542809,96,5.9,861,,,,,
,7.829295,98,7,130,,,,,
,3.476925,123,6.1,12,,,,,
,5.133744,101,6.4,81,,,,,
,14.031377,101,6,289,,,,,
,17.227376,96,6.1,139,,,,,
,17.98817,102,6.4,286,,,,,
,15.66135,108,5.7,220,,,,,
,19.705311,116,6.7,641,,,,,
,2.645722,93,4.5,48,,,,,
,17.662683,102,6.2,424,,,,,
,2.894154,103,6.4,62,,,,,
,29.371987,115,5.6,797,,,,,
,11.352693,96,7.3,187,,,,,
,7.553773,98,5.4,62,,,,,
,30.477114,100,6.3,950,,,,,
,9.927018,106,5.6,105,,,,,
,12.379781,101,6.5,147,,,,,
,12.643703,105,6.5,297,,,,,
,15.440465,99,6.5,284,,,,,
,5.886228,88,1.9,35,,,,,
,6.925645,83,5.4,133,,,,,
,9.36146,84,4.7,78,,,,,
,6.102663,98,6.4,24,,,,,
,0.709143,149,6.5,15,,,,,
,45.742217,148,6.5,833,,,,,
,1.682839,85,3.2,18,,,,,
,8.237336,110,5.9,88,,,,,
,2.605374,83,4.1,20,,,,,
,29.072964,107,5.3,631,,,,,
,1.322528,100,5.8,82,,,,,
,4.961306,87,4.7,69,,,,,
,8.628519,160,6.7,41,,,,,
,12.232048,106,7,185,,,,,
,27.133277,99,6.2,571,,,,,
,26.093043,100,6.8,532,,,,,
,13.621201,117,7,216,,,,,
,9.292987,96,3.1,173,,,,,
,7.716606,111,5.4,126,,,,,
,7.698075,100,5.9,179,,,,,
,37.629309,125,6.5,546,,,,,
,2.405911,114,6.3,26,,,,,
,3.350297,119,6.3,59,,,,,
,13.032308,135,6.6,195,,,,,
,15.131867,93,4.8,271,,,,,
,10.218307,114,6.8,203,,,,,
,12.761176,124,7.4,278,,,,,
,60.732738,134,8.2,1983,,,,,
,0.49446,114,5.7,20,,,,,
,6.574285,124,4.9,9,,,,,
,14.617944,104,7.1,218,,,,,
,3.102987,118,6.8,36,,,,,
,5.65327,84,3.3,12,,,,,
,44.566609,107,6.9,1552,,,,,
,8.978408,125,6.5,52,,,,,
,10.150993,115,6,97,,,,,
,0.28576,88,2.2,8,,,,,
,11.267676,122,5.4,156,,,,,
,9.129808,126,6.4,102,,,,,
,2.013405,101,5.8,14,,,,,
,20.086645,101,5.9,286,,,,,
,3.581906,107,6.2,33,,,,,
,12.373248,86,6.1,107,,,,,
,12.283025,118,5.8,221,,,,,
,10.617236,107,4.5,139,,,,,
,6.377308,100,5.5,48,,,,,
,3.620537,110,6,31,,,,,
,27.215666,106,5.3,585,,,,,
,4.127155,102,6.6,35,,,,,
,13.118983,95,6.3,130,,,,,
,14.182301,83,5.3,68,,,,,
,0.416179,170,5,3,,,,,
,0.485405,98,0.5,1,,,,,
,7.444189,105,6.1,109,,,,,
,33.625477,96,5.4,404,,,,,
,28.060472,105,6.1,465,,,,,
,20.746932,125,7.1,312,,,,,
,7.727035,150,7.1,157,,,,,
,45.707835,181,7.6,1046,,,,,
,28.497242,92,5.4,1584,,,,,
,11.47316,113,6.7,141,,,,,
,25.28132,95,6.1,713,,,,,
,45.99611,111,7,1476,,,,,
,20.392858,91,5.4,440,,,,,
,78.699993,144,8.1,3757,,,,,
,76.603233,116,8,6079,,,,,
,13.664614,93,5.5,209,,,,,
,2.242809,113,6,40,,,,,
,1.224105,90,3.9,8,,,,,
,27.494037,101,5.9,583,,,,,
,18.47518,95,5.3,404,,,,,
,10.559414,109,6.5,208,,,,,
,1.916351,85,4.6,8,,,,,
,28.867568,101,6.2,633,,,,,
,118.968562,125,8.3,3840,,,,,
,3.376967,110,5.9,43,,,,,
,7.436491,132,6.5,108,,,,,
,57.84156,131,7.4,1486,,,,,
,17.952817,109,6,342,,,,,
,21.959742,100,6.4,465,,,,,
,4.229942,188,6,33,,,,,
,11.766564,97,6.2,208,,,,,
,2.366251,121,5.8,40,,,,,
,0.068228,93,5.6,5,,,,,
,5.380733,116,6.1,12,,,,,
,5.625989,110,6.8,69,,,,,
,30.205943,90,6,588,,,,,
,26.441669,114,7.3,638,,,,,
,15.262492,93,6,381,,,,,
,1.583918,107,5.8,11,,,,,
,44.511363,118,7.2,1301,,,,,
,16.665841,100,6,518,,,,,
,36.471231,96,6.2,2713,,,,,
,85.30318,101,6.6,2472,,,,,
,20.716023,104,6.9,993,,,,,
,29.487784,82,6.5,1579,,,,,
,25.43954,96,6.1,882,,,,,
,15.314027,105,6.4,434,,,,,
,32.602868,122,6.3,659,,,,,
,9.832326,88,5.5,308,,,,,
,33.452469,110,3.7,392,,,,,
,14.190837,103,6.2,249,,,,,
,6.501815,106,5.6,74,,,,,
,26.58873,91,6.5,656,,,,,
,36.15716,94,6.5,1013,,,,,
,16.027955,94,5.5,322,,,,,
,14.329891,99,6.3,238,,,,,
,50.009408,107,7.3,2093,,,,,
,31.82675,160,7.8,1076,,,,,
,9.642041,88,4.8,167,,,,,
,36.423717,97,6.9,2320,,,,,
,12.309718,113,6.4,172,,,,,
,11.693272,137,6.8,246,,,,,
,12.243887,103,5.9,136,,,,,
,89.811154,119,7.4,4535,,,,,
,34.694216,98,7,1098,,,,,
,17.50138,111,6.9,367,,,,,
,18.492655,94,6,303,,,,,
,11.238522,81,4.9,147,,,,,
,14.518598,89,6.4,311,,,,,
,19.234672,106,6.9,342,,,,,
,4.504377,121,6.7,72,,,,,
,10.529143,86,5.6,225,,,,,
,18.379124,103,5.8,383,,,,,
,35.524457,129,7.7,938,,,,,
,13.472365,109,5.6,180,,,,,
,8.321586,109,6.7,167,,,,,
,7.668063,107,5.5,135,,,,,
,52.464877,94,7,2606,,,,,
,11.423533,94,6.4,155,,,,,
,6.961736,115,6.8,90,,,,,
,9.191187,107,5.4,167,,,,,
,4.492859,92,4.9,76,,,,,
,5.706767,125,7.2,120,,,,,
,53.670525,122,6.8,1573,,,,,
,14.15192,102,5.1,197,,,,,
,13.462544,87,5.9,319,,,,,
,11.725805,98,3.7,14,,,,,
,7.047975,109,6.2,92,,,,,
,13.628601,108,7.3,236,,,,,
,16.520516,90,4.9,246,,,,,
,14.916264,112,6.9,176,,,,,
,9.633711,94,5.7,164,,,,,
,3.455018,105,5.6,56,,,,,
,1.946634,104,6.4,23,,,,,
,12.313143,117,5.8,177,,,,,
,3.258422,108,6.5,67,,,,,
,3.659292,112,6.7,55,,,,,
,24.548633,127,7.3,630,,,,,
,17.683563,111,6.7,299,,,,,
,10.1449,120,6.5,158,,,,,
,31.887978,114,6.9,836,,,,,
,1.110179,99,3.5,15,,,,,
,9.814785,242,7.3,117,,,,,
,1.876811,117,6.8,28,,,,,
,32.717853,112,6.2,694,,,,,
,8.945081,108,6.2,149,,,,,
,13.916583,116,6.7,273,,,,,
,17.94739,144,7.2,255,,,,,
,2.525569,90,5.3,11,,,,,
,10.47644,93,5.9,108,,,,,
,10.991281,103,7,104,,,,,
,7.871686,93,6.7,83,,,,,
,6.333869,98,4.4,60,,,,,
,1.138383,338,6.7,50,,,,,
,8.266124,114,5.6,20,,,,,
,0.910529,121,9.3,2,,,,,
,18.025206,96,6.9,270,,,,,
,10.144222,92,4.5,179,,,,,
,9.244181,105,6.7,77,,,,,
,12.752463,89,5,206,,,,,
,22.748174,119,6,376,,,,,
,33.436092,113,7,2100,,,,,
,3.107371,103,6.4,52,,,,,
,7.922639,90,5.7,82,,,,,
,28.973074,98,6.5,640,,,,,
,23.980329,80,5.9,479,,,,,
,28.60542,121,7.5,793,,,,,
,42.669304,89,5.9,966,,,,,
,7.180403,93,5.8,16,,,,,
,21.638673,93,4.6,218,,,,,
,2.64486,116,5.4,18,,,,,
,25.881355,101,7.4,1660,,,,,
,67.66094,137,7.7,3220,,,,,
,20.786616,170,7.4,352,,,,,
,27.654472,100,5.6,687,,,,,
,70.668923,104,6.4,1219,,,,,
,23.425431,126,6.9,478,,,,,
,14.304444,110,5.8,172,,,,,
,30.301307,91,7.4,1035,,,,,
,3.56033,87,4.7,30,,,,,
,7.210095,123,6.7,110,,,,,
,23.491962,109,6.4,534,,,,,
,36.133536,90,5.8,730,,,,,
,14.18136,94,5.2,297,,,,,
,12.709227,81,5.9,198,,,,,
,24.054062,86,6,849,,,,,
,35.107857,107,6.1,705,,,,,
,10.149569,98,5.1,64,,,,,
,14.023082,128,7.4,213,,,,,
,9.054803,99,5.6,54,,,,,
,5.422285,105,6,32,,,,,
,32.746486,112,7.3,2247,,,,,
,3.960098,108,4.8,63,,,,,
,10.178917,121,6.9,187,,,,,
,4.544216,89,4.6,74,,,,,
,2.184708,89,3.3,17,,,,,
,3.09159,73,6.3,14,,,,,
,18.790102,133,6.2,293,,,,,
,3.321095,154,6.3,36,,,,,
,33.912116,91,6.4,1723,,,,,
,5.787891,95,5.6,101,,,,,
,7.864011,107,4.9,95,,,,,
,17.062117,90,4.1,318,,,,,
,1.782666,94,3,6,,,,,
,19.311572,122,7,331,,,,,
,2.897449,120,5.5,19,,,,,
,0.138564,97,2.9,15,,,,,
,36.960953,110,7.1,1615,,,,,
,1.15641,102,5.6,19,,,,,
,9.583578,98,6.8,59,,,,,
,25.112567,120,6.1,271,,,,,
,9.349386,144,5.2,153,,,,,
,8.884405,80,6.5,129,,,,,
,2.215261,91,5,27,,,,,
,6.385234,82,4.5,140,,,,,
,20.935169,102,7,428,,,,,
,4.358255,122,5.8,73,,,,,
,24.898687,126,7,546,,,,,
,20.898711,136,7.2,352,,,,,
,18.236284,120,6.9,317,,,,,
,10.74648,108,6,236,,,,,
,12.102725,126,7,199,,,,,
,55.458584,129,8.1,2705,,,,,
,35.777067,107,6.5,1859,,,,,
,18.430419,96,7.3,950,,,,,
,7.980632,129,7.4,131,,,,,
,14.759948,93,5.9,542,,,,,
,9.229999,106,6,122,,,,,
,29.943316,100,7.3,1049,,,,,
,15.788784,87,4.8,365,,,,,
,41.083914,94,7.6,1662,,,,,
,21.380635,91,5.9,402,,,,,
,1.884558,120,6.4,30,,,,,
,4.382761,80,3.7,78,,,,,
,90.809408,118,7.6,3041,,,,,
,6.579017,94,4.8,44,,,,,
,7.854989,130,7.4,55,,,,,
,11.807269,91,5.3,224,,,,,
,15.976335,91,5.5,242,,,,,
,10.484642,110,5.3,215,,,,,
,38.623178,121,7.4,2199,,,,,
,8.8321,114,4.6,96,,,,,
,32.758254,96,6.7,1020,,,,,
,6.091033,139,6.4,76,,,,,
,9.119797,94,5.4,103,,,,,
,9.423866,109,7.2,108,,,,,
,32.257414,100,5.3,837,,,,,
,3.021835,96,5.4,43,,,,,
,7.612849,90,7,127,,,,,
,36.764666,113,6.9,948,,,,,
,3.199784,99,5.7,42,,,,,
,9.455596,108,5.3,131,,,,,
,44.301745,125,7.6,988,,,,,
,19.890428,100,6.8,378,,,,,
,0.830596,97,4.6,10,,,,,
,2.637355,107,5.1,36,,,,,
,2.25453,112,5.5,34,,,,,
,8.711782,112,6.4,113,,,,,
,5.700333,95,6.7,100,,,,,
,29.253833,116,6.8,624,,,,,
,8.842869,113,6.7,90,,,,,
,2.848727,97,4.3,48,,,,,
,13.832464,117,6.2,250,,,,,
,4.488547,135,6.9,21,,,,,
,38.802415,101,6.5,956,,,,,
,9.400404,86,4.7,108,,,,,
,18.923181,106,6.8,615,,,,,
,2.397987,96,6.3,29,,,,,
,20.39955,161,7.2,387,,,,,
,7.251897,93,4.8,91,,,,,
,43.217089,93,7.7,1717,,,,,
,14.529496,110,6.7,172,,,,,
,20.59148,122,6.4,258,,,,,
,2.244947,91,4.2,20,,,,,
,1.326264,115,5.7,16,,,,,
,0.212108,99,5.3,3,,,,,
,6.630856,93,5.5,16,,,,,
,18.20957,94,6.2,283,,,,,
,17.327279,95,6.3,317,,,,,
,29.843818,105,6.8,961,,,,,
,2.186927,103,7.1,2414,,,,,
,12.335827,102,5.8,253,,,,,
,20.818567,116,6.9,421,,,,,
,58.900647,110,6.7,1698,,,,,
,45.742254,120,7.2,927,,,,,
,80.878605,122,7.9,3313,,,,,
,54.053576,118,7.6,2752,,,,,
,17.638286,107,5.7,559,,,,,
,3.803495,102,6.4,52,,,,,
,17.571533,154,7.7,338,,,,,
,4.628525,120,6.5,48,,,,,
,145.364591,113,8,5723,,,,,
,12.18838,109,6,102,,,,,
,3.826685,125,7.2,67,,,,,
,21.095489,92,5.9,355,,,,,
,47.455148,100,6,1401,,,,,
,22.838834,98,7.1,410,,,,,
,27.165222,92,6,680,,,,,
,19.113278,103,6.8,338,,,,,
,58.553213,92,7.1,1444,,,,,
,2.005111,113,6.1,33,,,,,
,16.418639,115,7,215,,,,,
,43.675191,95,6.1,1206,,,,,
,4.688212,87,5.4,268,,,,,
,9.125594,88,5.6,197,,,,,
,19.786392,183,7.8,921,,,,,
,13.581966,97,6.7,270,,,,,
,11.927667,94,5.7,280,,,,,
,30.556135,112,5.8,1138,,,,,
,31.565117,98,5.9,584,,,,,
,21.535126,104,6.2,492,,,,,
,7.921311,118,6.9,72,,,,,
,19.284129,104,6.6,382,,,,,
,23.423082,89,5.5,431,,,,,
,49.517264,109,7.2,1170,,,,,
,11.375032,106,5.8,156,,,,,
,61.182331,123,7.8,3311,,,,,
,7.314796,86,4.7,77,,,,,
,6.857923,120,6.9,155,,,,,
,41.286336,216,7.8,851,,,,,
,12.929525,105,5.1,267,,,,,
,42.952942,115,7,951,,,,,
,19.760383,110,6.2,440,,,,,
,10.194097,88,6.2,230,,,,,
,11.045593,94,4.5,228,,,,,
,44.533612,98,7.6,1486,,,,,
,10.84158,126,6.9,151,,,,,
,49.294864,100,7.4,3725,,,,,
,7.424798,89,5.1,221,,,,,
,5.164281,111,5.6,72,,,,,
,34.759855,100,6.5,1197,,,,,
,7.297757,115,6.3,130,,,,,
,3.334804,106,6.1,61,,,,,
,2.027393,124,7.4,88,,,,,
,13.817269,107,6.9,275,,,,,
,13.237835,99,4.7,295,,,,,
,3.890223,90,4.3,212,,,,,
,19.517239,101,6.3,380,,,,,
,30.669913,124,7.3,1105,,,,,
,9.681147,103,6.1,245,,,,,
,15.355589,134,7.5,202,,,,,
,19.85579,155,7.5,796,,,,,
,11.689337,94,5.5,119,,,,,
,3.043589,95,6.1,52,,,,,
,17.141376,89,5.2,351,,,,,
,8.885017,97,4.4,100,,,,,
,4.115398,90,6.4,128,,,,,
,7.679336,92,5,163,,,,,
,18.268009,94,6,421,,,,,
,7.809701,117,5.9,80,,,,,
,9.378688,84,5.5,104,,,,,
,35.395129,140,6.8,1653,,,,,
,45.317278,108,6,639,,,,,
,4.302941,109,5.3,42,,,,,
,47.006162,131,7.2,1840,,,,,
,11.379652,114,5.9,173,,,,,
,24.612603,97,5.8,742,,,,,
,26.708193,121,6.5,541,,,,,
,8.710294,87,4.6,115,,,,,
,1.800119,85,5.9,25,,,,,
,0.335195,85,6.7,10,,,,,
,11.782725,87,4.4,104,,,,,
,2.711955,121,5.1,17,,,,,
,16.629173,107,7,978,,,,,
,20.05902,111,6.7,357,,,,,
,8.113634,92,5.9,97,,,,,
,9.87419,97,6.4,126,,,,,
,2.857936,97,5.3,31,,,,,
,3.138118,125,6.3,32,,,,,
,6.684096,124,6.2,64,,,,,
,0.722911,76,2.9,8,,,,,
,17.672021,96,5.2,358,,,,,
,3.033471,93,4.8,32,,,,,
,3.313257,96,5.4,48,,,,,
,41.089863,132,7.5,861,,,,,
,10.9071,103,6,211,,,,,
,49.230089,117,7.8,2926,,,,,
,11.429607,116,6.6,243,,,,,
,6.373316,118,6.5,85,,,,,
,9.717392,100,6.7,95,,,,,
,8.074807,94,5,37,,,,,
,7.034752,94,4.7,146,,,,,
,7.250379,97,6.7,127,,,,,
,0.116873,98,4.7,3,,,,,
,7.712206,91,5.5,44,,,,,
,25.329493,107,7.4,1388,,,,,
,5.112809,95,5.6,26,,,,,
,13.832376,102,5.6,156,,,,,
,7.446069,89,5,100,,,,,
,13.568302,106,6,243,,,,,
,21.857387,92,6.8,350,,,,,
,0.249245,105,4.7,15,,,,,
,12.163832,121,7,177,,,,,
,8.962245,120,6,90,,,,,
,32.690038,103,7.2,886,,,,,
,8.583217,92,6.1,182,,,,,
,31.60985,147,7.6,1477,,,,,
,12.295216,98,5.4,87,,,,,
,12.4654,98,5.8,251,,,,,
,30.983397,104,6.8,737,,,,,
,1.485324,276,7,12,,,,,
,11.428903,111,6.5,195,,,,,
,5.484679,98,4.8,27,,,,,
,5.770246,111,6.5,12,,,,,
,15.175289,112,6.3,545,,,,,
,2.414721,100,5.5,31,,,,,
,0.470645,116,6.6,23,,,,,
,32.351527,153,8,657,,,,,
,17.493735,84,6.5,565,,,,,
,6.932221,116,6.7,85,,,,,
,8.142166,105,6.6,157,,,,,
,6.329672,98,6.5,93,,,,,
,7.744166,105,7.4,100,,,,,
,9.029489,98,6,152,,,,,
,22.708647,97,5.9,386,,,,,
,2.609057,93,5,22,,,,,
,19.913961,98,6,290,,,,,
,1.897761,107,5.2,5,,,,,
,7.701186,90,4.8,92,,,,,
,1.833058,99,6.1,7,,,,,
,12.185204,93,5.7,41,,,,,
,2.500218,141,5.6,31,,,,,
,6.459787,85,5.8,72,,,,,
,49.808505,110,5.6,670,,,,,
,4.901936,105,4.8,36,,,,,
,0.738646,,7.3,12,,,,,
,5.294319,119,6.7,65,,,,,
,0.165367,124,4.5,2,,,,,
,52.744331,101,7.4,2301,,,,,
,29.660993,115,6.3,706,,,,,
,41.493042,120,6.7,1374,,,,,
,10.072199,111,7.2,196,,,,,
,4.389363,98,5.8,9,,,,,
,37.380435,131,7.7,1113,,,,,
,7.05145,139,6.9,78,,,,,
,59.258969,120,7.6,2827,,,,,
,16.742972,119,6.6,291,,,,,
,45.473484,119,7,1746,,,,,
,15.474831,110,5.5,303,,,,,
,4.289676,101,5,10,,,,,
,25.949277,145,6.7,395,,,,,
,22.409117,98,6.8,491,,,,,
,13.706357,101,5.3,299,,,,,
,6.92205,114,6.1,88,,,,,
,27.17347,125,6.6,507,,,,,
,12.159009,99,5.6,290,,,,,
,4.448494,111,6.2,45,,,,,
,13.13724,107,6.5,135,,,,,
,4.04701,81,5.1,83,,,,,
,23.3784,105,6.2,527,,,,,
,1.446172,82,6.4,22,,,,,
,3.650857,109,6.9,47,,,,,
,5.102258,95,5.8,48,,,,,
,6.772615,100,4.5,111,,,,,
,11.543363,118,4.5,133,,,,,
,7.436315,83,5.3,142,,,,,
,14.813614,83,4.4,180,,,,,
,20.792603,98,6.2,351,,,,,
,6.733485,103,5.7,39,,,,,
,7.708227,96,5.6,49,,,,,
,2.238646,117,5.8,32,,,,,
,7.866961,92,5.5,124,,,,,
,3.876242,155,6.1,67,,,,,
,1.89218,115,6.7,31,,,,,
,4.536745,90,5,55,,,,,
,11.220643,91,4.5,291,,,,,
,11.706309,120,6.4,119,,,,,
,4.66723,86,5.3,73,,,,,
,7.487843,87,5.5,134,,,,,
,13.65494,112,7.4,283,,,,,
,11.942862,136,6.9,240,,,,,
,5.833687,90,5.5,68,,,,,
,6.370267,107,6.2,21,,,,,
,4.052219,101,6.4,25,,,,,
,3.231848,84,4.4,49,,,,,
,0.900442,139,5.2,10,,,,,
,8.387573,93,6.3,108,,,,,
,0.633004,127,5.8,1,,,,,
,9.242554,150,6.3,204,,,,,
,1.866443,104,5.8,22,,,,,
,5.930533,132,7.1,75,,,,,
,4.930129,117,6.7,57,,,,,
,8.747922,113,6.3,55,,,,,
,4.898424,149,6.1,86,,,,,
,7.410523,90,4,97,,,,,
,24.210698,89,7.4,418,,,,,
,44.135568,134,7.5,1480,,,,,
,16.051328,97,6.9,803,,,,,
,9.982885,107,6.9,144,,,,,
,16.618874,93,5,354,,,,,
,7.261196,124,6.8,128,,,,,
,32.306455,110,6.7,1206,,,,,
,4.722403,105,6,27,,,,,
,32.445895,156,7.7,1037,,,,,
,17.363739,125,7.2,219,,,,,
,29.782161,108,6,1102,,,,,
,18.362333,121,7.1,642,,,,,
,0.680753,100,4.7,7,,,,,
,6.735922,105,4.8,154,,,,,
,91.285683,108,7.3,4430,,,,,
,105.792936,200,8.3,3338,,,,,
,9.969624,112,6.3,352,,,,,
,17.113408,99,5.8,281,,,,,
,10.248439,117,6.7,186,,,,,
,25.316146,83,5.2,509,,,,,
,9.499325,107,6.6,258,,,,,
,43.791745,102,7.1,763,,,,,
,11.828068,100,6,210,,,,,
,54.550275,97,7.3,1701,,,,,
,13.525704,88,5.7,151,,,,,
,12.963328,84,5.7,157,,,,,
,60.829621,86,6.2,1567,,,,,
,73.307513,113,7.3,2060,,,,,
,7.964289,89,4.8,51,,,,,
,2.388918,117,7.1,29,,,,,
,4.580081,97,3.3,75,,,,,
,6.425528,91,6.1,109,,,,,
,4.63093,100,5.7,46,,,,,
,16.681567,84,5.8,308,,,,,
,24.656068,83,5.6,181,,,,,
,37.104353,126,6.7,1399,,,,,
,95.130041,108,7.6,4737,,,,,
,27.546914,112,7.3,1101,,,,,
,2.27213,90,6.6,17,,,,,
,17.371327,89,5.7,290,,,,,
,6.130096,99,6.6,96,,,,,
,24.47248,141,7.2,541,,,,,
,6.764437,104,6.2,123,,,,,
,1.750054,84,5.5,10,,,,,
,66.11334,117,8.1,2757,,,,,
,9.066881,82,6.5,66,,,,,
,6.170139,95,6.4,135,,,,,
,4.742537,94,5.7,67,,,,,
,1.212956,99,6.6,7,,,,,
,11.880899,106,5.5,135,,,,,
,10.131123,84,5.1,163,,,,,
,5.831302,93,6.1,103,,,,,
,35.522027,93,5.7,737,,,,,
,10.573191,120,6.8,207,,,,,
,4.898437,112,5.9,60,,,,,
,17.632446,107,5.4,304,,,,,
,1.780065,112,6.7,11,,,,,
,26.373864,96,5.9,498,,,,,
,1.647335,91,4.8,4,,,,,
,12.321302,125,6.5,138,,,,,
,43.444135,102,7.7,2968,,,,,
,1.279106,87,4.5,10,,,,,
,3.680896,110,6.4,60,,,,,
,2.996284,120,5.6,17,,,,,
,10.475368,91,4.6,243,,,,,
,30.952377,88,6.3,733,,,,,
,4.267466,127,5.8,45,,,,,
,34.532418,94,6.6,1257,,,,,
,6.116436,110,5.8,29,,,,,
,1.714972,90,5.3,34,,,,,
,19.664699,98,6.4,503,,,,,
,6.537986,100,7.1,109,,,,,
,13.349012,120,6.7,137,,,,,
,6.796079,108,6.9,96,,,,,
,35.268557,120,7.5,749,,,,,
,7.453347,111,5.9,92,,,,,
,13.939054,100,7.5,323,,,,,
,11.892615,109,6,173,,,,,
,5.69872,118,6,94,,,,,
,8.780512,101,5.4,177,,,,,
,4.021389,101,8.4,11,,,,,
,15.817096,106,7.1,509,,,,,
,34.821223,94,7.7,1451,,,,,
,22.022228,140,7.6,377,,,,,
,0.139384,132,6.2,25,,,,,
,2.950618,99,7.3,31,,,,,
,7.497306,90,5.8,84,,,,,
,26.396191,105,6.3,1150,,,,,
,6.546037,108,6,94,,,,,
,28.670193,69,7,640,,,,,
,9.572705,140,7.4,133,,,,,
,0.903529,118,6.3,30,,,,,
,47.584643,122,7.5,2005,,,,,
,50.152327,124,7.5,2542,,,,,
,60.767168,95,6.4,2296,,,,,
,11.103202,78,7.6,142,,,,,
,15.26213,94,5.6,304,,,,,
,6.035152,122,6.9,281,,,,,
,10.297189,102,6.2,137,,,,,
,22.434102,113,7.3,675,,,,,
,41.249004,86,6.4,1648,,,,,
,23.161754,114,7,504,,,,,
,19.195399,113,7,375,,,,,
,21.958055,110,6.3,417,,,,,
,45.477802,104,6.7,1060,,,,,
,12.60629,81,6.5,168,,,,,
,40.631671,154,7.3,1514,,,,,
,26.219598,107,6.2,497,,,,,
,64.504747,84,6.6,1935,,,,,
,3.389249,132,6.2,51,,,,,
,14.779537,116,6.6,249,,,,,
,6.703319,93,4.7,158,,,,,
,49.070321,88,6.5,1564,,,,,
,21.933822,172,7.3,323,,,,,
,20.624896,96,6.6,435,,,,,
,8.083995,89,5.5,339,,,,,
,11.135734,98,5.5,281,,,,,
,4.623609,97,4.7,30,,,,,
,11.510281,93,6.3,218,,,,,
,15.085981,85,7.2,212,,,,,
,18.422327,123,7.3,383,,,,,
,8.410688,93,6.5,85,,,,,
,74.358971,125,7.6,3759,,,,,
,18.422008,121,6.9,439,,,,,
,15.896312,102,6.3,210,,,,,
,8.61659,102,5.4,25,,,,,
,6.044161,99,6.5,330,,,,,
,29.019504,98,7.4,579,,,,,
,6.2464,118,6.4,72,,,,,
,5.315213,125,6.6,101,,,,,
,16.931846,104,5.8,364,,,,,
,64.610671,109,6.1,1937,,,,,
,4.480167,86,4.3,15,,,,,
,29.223881,115,7.4,636,,,,,
,7.710797,92,6.7,94,,,,,
,1.081822,86,5.4,33,,,,,
,16.183746,94,5.6,364,,,,,
,47.992817,88,6.6,1151,,,,,
,1.20245,93,5.3,8,,,,,
,0.700792,100,5.3,11,,,,,
,10.409253,100,6.1,99,,,,,
,14.345428,113,6.1,163,,,,,
,6.803763,122,6.4,110,,,,,
,19.944479,101,6.4,377,,,,,
,26.967494,149,7.9,613,,,,,
,3.444542,93,4.6,47,,,,,
,74.817641,123,7.8,2067,,,,,
,21.064082,119,7.1,439,,,,,
,16.40512,100,6.1,294,,,,,
,32.940597,106,6.4,933,,,,,
,13.427427,109,6.9,86,,,,,
,5.359381,81,4.9,23,,,,,
,8.708229,95,5.7,168,,,,,
,4.330428,86,5.9,43,,,,,
,7.594593,113,6,111,,,,,
,4.770195,116,5.8,78,,,,,
,1.623338,90,3,23,,,,,
,2.993939,108,5.7,16,,,,,
,10.536092,119,4.6,89,,,,,
,8.290636,110,6.6,154,,,,,
,3.603842,109,6,22,,,,,
,27.65527,119,6.7,537,,,,,
,1.379643,100,6.8,4,,,,,
,9.164386,100,6.9,141,,,,,
,9.779444,97,6.5,225,,,,,
,32.523573,142,7.3,720,,,,,
,2.24888,104,6.4,53,,,,,
,27.322212,99,6.5,882,,,,,
,12.664787,129,6.9,206,,,,,
,3.004432,90,6.1,38,,,,,
,4.795244,100,6.9,41,,,,,
,5.841285,111,6.5,84,,,,,
,5.327714,114,6.8,107,,,,,
,3.582733,86,6.2,50,,,,,
,2.678715,107,6.1,9,,,,,
,9.728143,90,6.1,88,,,,,
,2.303865,103,5.3,22,,,,,
,11.237374,120,6.8,67,,,,,
,1.906807,140,6.5,28,,,,,
,2.695896,110,5.2,28,,,,,
,1.416796,95,4.8,13,,,,,
,11.636883,95,6.7,192,,,,,
,4.793348,132,7.6,55,,,,,
,0.738652,89,3,3,,,,,
,5.158067,131,6.3,59,,,,,
,5.727602,113,5.8,62,,,,,
,25.496926,99,6.9,612,,,,,
,0.489271,111,4.3,5,,,,,
,11.150261,99,6,229,,,,,
,53.595686,103,7.7,2912,,,,,
,0.186234,89,4.3,2,,,,,
,20.747994,103,6.4,407,,,,,
,2.930853,134,7.5,20,,,,,
,4.75919,101,5.5,29,,,,,
,0.753362,130,6.3,5,,,,,
,45.072136,106,6.9,1596,,,,,
,126.393695,121,8.1,6624,,,,,
,56.805781,102,5.7,1406,,,,,
,12.854853,197,7.4,247,,,,,
,14.637357,112,7.1,242,,,,,
,21.801188,116,6.2,821,,,,,
,31.019381,116,7.2,1486,,,,,
,11.227087,95,6.4,298,,,,,
